,bus_id,x,y,average_marginal_price,max_marginal_price,total_load_shedding_mwh,max_load_shedding_mw,worst_shedding_snapshot,scenario,wind_condition,transmission_setting
19887,DE0 30,7.72577011,52.27696556,0.0376548100408944,0.052694875367778095,8.834931330383208e-08,3.6812236401278506e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19888,DE0 443 battery,7.7008697,51.6903695,0.31072115255284866,0.8205458371253126,8.83493083411128e-08,3.6812394037887323e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19889,DE0 138,9.39015373,52.02667139,0.14526127629903032,0.3043182371179639,8.834929741396166e-08,3.6812255990319323e-09,2025-10-26 17:00:00,scenario2,windy,fixed
19890,DE0 428,7.8807455,52.265688,0.03661803111591579,0.047773652295335534,8.834927994438406e-08,3.6812227765666134e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19891,DE0 81,12.04533914,50.78111902,-0.09710665586893215,0.049655892676508245,8.834927710012356e-08,3.6812277105928057e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19892,DE0 183,9.98886296,51.95433621,-0.024523638086676722,0.03618938701639659,8.834927381545689e-08,3.6812247931022283e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19893,DE0 90 battery,7.70872077,51.67675035,0.302031400848511,0.7954464761060559,8.834926491566834e-08,3.681237109871963e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19894,DE0 121,8.4034586,52.60913044,0.03662966408483428,0.043346587472089367,8.834925626140881e-08,3.681221886144851e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19895,DE0 174,9.12487772,52.53736948,0.05170101106105657,0.10923132353863618,8.834925412235481e-08,3.681220404205237e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19896,DE0 77,7.3719734,52.1976958,0.05770349857073779,0.14613324024603933,8.834924809120333e-08,3.681220951941196e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19897,DE0 420,9.41102321,52.03389594,0.14373310515002966,0.3005503240604,8.834924491452745e-08,3.6812231401885316e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19898,DE0 392,7.7003377,51.4994824,-0.25149503728642186,0.036459369304339725,8.834924435373695e-08,3.6812320753222075e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19899,DE0 8,12.9076739,52.5969292,0.03600557454643851,0.03779562810858767,8.834924323908836e-08,3.681222453876362e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19900,DE0 28,13.45643364,52.52145967,0.036194539896389454,0.0382341687031769,8.834924219186945e-08,3.6812224223502226e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19901,DE0 194,9.22800406,51.81257532,0.2231485206569901,0.5025953654373005,8.834924103110688e-08,3.681227197803471e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19902,DE0 370,8.45509368,52.64794583,0.0364947206559411,0.042646850557608106,8.83492261560178e-08,3.681221023912604e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19903,DE0 398,12.04498231,50.7965636,-0.09972567237153603,0.04887367044496055,8.834922167324766e-08,3.681225648188946e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19904,DE0 241,10.19522165,52.07984644,0.002113999220166548,0.0364565303267285,8.834922102660951e-08,3.681221528275909e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19905,DE0 399,7.74846539,52.28894431,0.037319798756028845,0.05112066806733858,8.834921821146457e-08,3.681220439346313e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19906,DE0 104,8.10449264,52.26488686,0.03646327996889393,0.045651295812792696,8.834921417835598e-08,3.68121971277813e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19907,DE0 201,7.88939706,52.27770971,0.03652782540162595,0.04738999782769868,8.834918153447475e-08,3.6812186401492147e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19908,DE0 274,13.52405513,52.53558762,0.03620358529552865,0.038227445857962644,8.834918098243247e-08,3.6812192487253883e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19909,DE0 38,13.8422472,50.98954732,0.06659996449278988,0.08271104332669084,8.83491741024843e-08,3.681217947958512e-09,2025-10-26 07:00:00,scenario2,windy,fixed
19910,DE0 221,13.50611137,52.47373918,0.036188960148687714,0.0383583819728902,8.83491709454482e-08,3.6812177866383476e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19911,DE0 6,8.5718786,52.10515165,0.05766071776696658,0.12256540150287387,8.834916808728933e-08,3.6812173984353836e-09,2025-10-26 07:00:00,scenario2,windy,fixed
19912,DE0 374 battery,7.6372691,51.8886873,0.15473385260580838,0.38761262405551755,8.834916536049199e-08,3.6812230844090334e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19913,DE0 58,12.81483349,50.8578438,0.08888546256450447,0.11418126338391839,8.834916079869723e-08,3.6812174567559996e-09,2025-10-26 07:00:00,scenario2,windy,fixed
19914,DE0 435,8.65905394,51.99946498,0.03868284199405233,0.0811470160603134,8.834915947353892e-08,3.681233464817949e-09,2025-10-26 05:00:00,scenario2,windy,fixed
19915,DE0 1,9.25949541,51.06137445,-0.0009094429049397278,0.03413798547064892,8.834914988337821e-08,3.6812185450270743e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19916,DE0 407,8.54620234,52.99135459,0.03559636519816827,0.037786731312352086,8.834914694795031e-08,3.6812179234947827e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19917,DE0 307,13.31552672,52.52201681,0.036158652997706035,0.03816053060819976,8.834914252016778e-08,3.6812182728941893e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19918,DE0 277,7.31313698,51.44652643,-1.3022256640367897,0.002011104822794269,8.834913713869982e-08,3.6812650422944397e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19919,DE0 140 battery,7.42741938,51.42871308,-0.6234494015066397,0.051212641371606374,8.83491358967933e-08,3.681239747380366e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19920,DE0 11 battery,10.35713549,52.17604952,0.0749601961412439,0.09106889553325281,8.834913492356156e-08,3.6812145651840397e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19921,DE0 415 battery,9.58562544,51.33165459,0.40546104781526315,0.9013302860015299,8.834913437521253e-08,3.681231098652504e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19922,DE0 149 battery,8.21080733,51.17775111,0.07592360897217088,0.15328784050556185,8.834913208506779e-08,3.681216541275239e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19923,DE0 248 battery,7.83156868,51.75347834,0.17047558599740645,0.4500789471756446,8.83491234744329e-08,3.6812237061710616e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19924,DE0 357,7.3986181,52.1687339,0.07568011555917446,0.22838333860072677,8.83491230301347e-08,3.6812183205847085e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19925,DE0 225,8.93970226,52.4031828,0.03769660322490679,0.07757443012756435,8.834912251868545e-08,3.6812157972131492e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19926,DE0 124 battery,7.60686086,51.89868294,0.15212482778212666,0.37351347635860827,8.834911672772993e-08,3.681219550530515e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19927,DE0 290,8.4019613,52.4966855,0.03694060150604278,0.0449271731364751,8.834910634881785e-08,3.6812154541506993e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19928,DE0 199,9.3837797,53.3146739,0.036502867925638054,0.04557654049659408,8.834910340806292e-08,3.6812153814683245e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19929,DE0 66 battery,7.99330606,51.82304692,0.1866620209202108,0.47469224229563217,8.834909516972594e-08,3.6812223492806794e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19930,DE0 198 battery,7.9926536,51.6838744,0.0927848874542949,0.26368302094768736,8.834908330842652e-08,3.6812178463914494e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19931,DE0 298,10.23596137,52.29321573,0.05493598598209041,0.08269564422325774,8.834907916144316e-08,3.6812138280646036e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19932,DE0 442,8.6677816,51.4371488,0.03351297286550604,0.0954370055245839,8.834906997688191e-08,3.6812148260434493e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19933,DE0 209,9.0957174,51.1638967,0.00934384782854824,0.034445388296943824,8.8349066526184e-08,3.681214132529132e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19934,DE0 175,9.25142551,53.11465387,0.03702369428059325,0.04814858047659819,8.834905672315807e-08,3.681213332920697e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19935,DE0 111 battery,8.36487768,51.92729017,0.2221131928379425,0.527506203491656,8.834905389443568e-08,3.6812210655958367e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19936,DE0 96 battery,11.12318106,50.99877948,0.8819510052952181,1.190092489130582,8.834905048497652e-08,3.681221358069945e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19937,DE0 114,8.8726099,53.1849108,0.03603302553847937,0.04132067044016142,8.83490399366113e-08,3.6812119410986963e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19938,DE0 107,14.21918308,51.12114292,0.05719563049707314,0.0692492158324817,8.834903745129227e-08,3.6812119779038814e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19939,DE0 432,9.3886907,53.3384205,0.036477200860878106,0.04542048645252608,8.834902978239599e-08,3.6812126964326914e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19940,DE0 273 battery,8.52949889,52.96666369,0.06333611121558345,0.06512124376916271,8.834902937743677e-08,3.681211536195296e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19941,DE0 369 battery,7.41736507,51.45782109,-0.5844665694439232,0.052131687194855864,8.834902493920644e-08,3.681233795341169e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19942,DE0 110 battery,9.51385083,51.25893407,0.30996287653613347,0.679496232788939,8.834901529456248e-08,3.681222037428962e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19943,DE0 318 battery,7.5430412,51.4531881,-0.4879198244540491,0.05541148372094246,8.834901349637052e-08,3.681230347373492e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19944,DE0 119 battery,8.62434959,51.42780951,0.06328088346723336,0.1069706215598519,8.83490129768528e-08,3.6812099851725476e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19945,DE0 255 battery,9.56724172,51.32522391,0.40195624414769643,0.8928353444596884,8.834901215841509e-08,3.681225877986119e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19946,DE0 203,7.01123027,52.17730292,-0.029605017108322324,0.03115471435173918,8.834899633700821e-08,3.681217686404909e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19947,DE0 281,8.9079328,51.3900981,0.025314023948318432,0.061059714855654305,8.83489929154025e-08,3.681210510456782e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19948,DE0 324,13.47625688,52.62953996,0.036069159567017346,0.03789313165385251,8.834898523887818e-08,3.681211443958765e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19949,DE0 115,11.64586648,50.53438273,-0.3019319256007533,0.013367623383169552,8.834898197691645e-08,3.6812220913452648e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19950,DE0 167 battery,9.91827273,52.38018554,0.08269154403241817,0.10720171836228355,8.834897885508296e-08,3.6812079020368865e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19951,DE0 325,13.24894251,52.53163184,0.03613923224097664,0.03810684306027517,8.83489678102551e-08,3.6812092704063163e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19952,DE0 123,13.28103058,52.5265457,0.036148710867519425,0.038132922673899686,8.83489653645135e-08,3.6812105296113984e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19953,DE0 438,8.9802554,52.577227,0.041601647556022824,0.07528387869623195,8.834896052500253e-08,3.681209888457198e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19954,DE0 52,8.70215899,51.73634908,0.03314915228888891,0.035940133035138946,8.834895854781525e-08,3.681208632839783e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19955,DE0 296,12.94272473,52.56131278,0.03598388980900427,0.037869331647751726,8.83489580509246e-08,3.6812095501597813e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19956,DE0 425,9.00027541,52.537614,0.04275181735583422,0.09640346024806905,8.83489556748198e-08,3.681209191785035e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19957,DE0 358,7.03483832,52.20163144,-0.024956681466129657,0.03151717716376326,8.83489468221273e-08,3.6812175024824607e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19958,DE0 439,7.381831,52.1789704,0.0742314458499591,0.22211302359458054,8.834894668454465e-08,3.6812106152098982e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19959,DE0 208 battery,13.36867413,52.50314833,0.06348523076643275,0.06495219117309127,8.83489453465339e-08,3.6812088023003897e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19960,DE0 139,8.99235496,51.34334464,0.022820491457191866,0.05624762329990377,8.8348936975503e-08,3.6812085529595173e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19961,DE0 43,10.73467013,51.44018983,0.5756618391588213,0.7989917114144083,8.834893042327113e-08,3.68121359283187e-09,2025-10-26 17:00:00,scenario2,windy,fixed
19962,DE0 76 battery,9.38769546,51.6404901,0.31680236402617484,0.6826821576368187,8.834892823212202e-08,3.6812180318862046e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19963,DE0 426,13.51468766,52.61931969,0.036091328149093264,0.037951491622385355,8.834892695348216e-08,3.6812089385427007e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19964,DE0 206,8.30780327,52.34569252,0.0361180710237634,0.04099798600822644,8.834891804145545e-08,3.6812077058653223e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19965,DE0 162,13.26349628,52.99395994,0.03584776222021587,0.03744522571076692,8.834891721141938e-08,3.6812084522199864e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19966,DE0 239 battery,7.73781377,51.51691365,-0.1884960853983503,0.06434928854643612,8.834891428623837e-08,3.681215246081697e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19967,DE0 117,6.9670047,52.0076022,-0.23873988030486268,0.01718682479992535,8.834891270792507e-08,3.6812172394634993e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19968,DE0 372,8.56671494,53.03263995,0.03548770319727252,0.03718973055362898,8.834891029739807e-08,3.681207732954451e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19969,DE0 12 battery,11.42968685,50.91163215,0.4864766422409546,0.6322050338167089,8.834890156044409e-08,3.6812091754799075e-09,2025-10-26 17:00:00,scenario2,windy,fixed
19970,DE0 240 battery,7.4842531,51.95592941,0.13557784039291673,0.32296004015662744,8.834890064727906e-08,3.681210196390891e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19971,DE0 392 battery,7.7003377,51.4994824,-0.22283097857593895,0.064423307264271,8.834888350695551e-08,3.6812154907287418e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19972,DE0 266 battery,9.91714823,52.27818936,0.11138806484231527,0.17715367205953544,8.834887188062507e-08,3.6812048623590023e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19973,DE0 237,10.0604028,54.34872745,0.03453233508106137,0.035624482484704095,8.834886661937001e-08,3.6812049786585735e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19974,DE0 327 battery,9.92627718,51.88199171,-0.009732457035277427,0.06296929647609784,8.834886370547571e-08,3.6812065352502845e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19975,DE0 322,10.25161325,52.16939863,0.016434900379662346,0.03689043954367468,8.834885617286399e-08,3.6812063601716704e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19976,DE0 154,14.50809441,51.41369921,0.045381487752097084,0.05231087808001522,8.83488548269898e-08,3.681204587416256e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19977,DE0 428 battery,7.8807455,52.265688,0.06445220239305506,0.07283986998799336,8.834885267825278e-08,3.6812038178158496e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19978,DE0 67 battery,10.09297042,52.31836078,0.09272390861612702,0.134023899252742,8.834885233568441e-08,3.6812029717567057e-09,2025-10-26 17:00:00,scenario2,windy,fixed
19979,DE0 30 battery,7.72577011,52.27696556,0.06559436516487514,0.076630815743283,8.834885096629572e-08,3.6812033082444863e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19980,DE0 134,13.71067654,52.53957856,0.03618426588016895,0.038221557039930985,8.83488449177888e-08,3.6812048897237156e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19981,DE0 351,8.89562534,52.56398074,0.041650289016713256,0.08688942064402312,8.834883828580905e-08,3.6812043759229803e-09,2025-10-26 08:00:00,scenario2,windy,fixed
19982,DE0 191 battery,8.6807188,51.9968419,0.0664049130400589,0.09631390280530254,8.834883754257745e-08,3.6812085318312474e-09,2025-10-26 04:00:00,scenario2,windy,fixed
19983,DE0 138 battery,9.39015373,52.02667139,0.17388561365122393,0.3268030329537451,8.834883289969713e-08,3.681205981653825e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19984,DE0 142,9.55322365,53.56315744,0.03593416838237445,0.042892733458776026,8.834883280498617e-08,3.6812040556993986e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19985,DE0 280,7.27858813,52.31941326,0.051105988435260506,0.12167879987577114,8.834883054690715e-08,3.681203359560238e-09,2025-10-26 13:00:00,scenario2,windy,fixed
19986,DE0 391,9.4596775,53.8646575,0.03438681101028002,0.0346350986005124,8.834883029596636e-08,3.6812051560876238e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19987,DE0 53 battery,9.85307246,51.6497875,-0.04518329114934296,0.062204424459724655,8.834883004070799e-08,3.681206689420611e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19988,DE0 278,13.21007961,52.6800484,0.03603816500516678,0.037883044969682644,8.834882831007283e-08,3.681204679916812e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19989,DE0 434,9.52427847,53.54646034,0.03596026442366543,0.04294411217759983,8.834882348403257e-08,3.681204137576628e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19990,DE0 194 battery,9.22800406,51.81257532,0.2504547496076262,0.5189607935567501,8.834882194749593e-08,3.6812098351555502e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19991,DE0 77 battery,7.3719734,52.1976958,0.08574367278341426,0.14922565462630155,8.834882171230392e-08,3.681202874342234e-09,2025-10-26 16:00:00,scenario2,windy,fixed
19992,DE0 420 battery,9.41102321,52.03389594,0.17136684767906238,0.3227304333885672,8.834881444799359e-08,3.6812053600365688e-09,2025-10-26 18:00:00,scenario2,windy,fixed
19993,DE0 202,10.3661614,52.28451549,0.03650992848046313,0.0404500506306623,8.834881317727747e-08,3.6812025466361324e-09,2025-10-26 11:00:00,scenario2,windy,fixed
19994,DE0 28 battery,13.45643364,52.52145967,0.06382107456221629,0.06527762691531558,8.834880766256956e-08,3.6812029287121676e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19995,DE0 399 battery,7.74846539,52.28894431,0.06613884370055541,0.07612244515285534,8.834880685315017e-08,3.6812019561198352e-09,2025-10-26 12:00:00,scenario2,windy,fixed
19996,DE0 183 battery,9.98886296,51.95433621,0.003028604531323953,0.06310765249666808,8.834880650363166e-08,3.6812040856574055e-09,2025-10-26 09:00:00,scenario2,windy,fixed
19997,DE0 121 battery,8.4034586,52.60913044,0.06435016247849312,0.0690449358185094,8.834880647215938e-08,3.6812019466280705e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19998,DE0 228,13.21168612,52.58066476,0.03611365360368043,0.03803664097769875,8.834880079468026e-08,3.6812033452283676e-09,2025-10-26 10:00:00,scenario2,windy,fixed
19999,DE0 346,8.6840986,51.4350473,0.03249065387642649,0.09114907157279489,8.83487986146887e-08,3.6812022265314934e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20000,DE0 82,10.38140943,52.99343254,0.0359043200448781,0.037686325418339967,8.83487953527321e-08,3.681202472294708e-09,2025-10-26 08:00:00,scenario2,windy,fixed
20001,DE0 370 battery,8.45509368,52.64794583,0.06484238471067548,0.06909312671412565,8.834879334605525e-08,3.681201544128449e-09,2025-10-26 09:00:00,scenario2,windy,fixed
20002,DE0 14 battery,13.25554595,50.93018836,0.10726120937200385,0.12818124343020404,8.834879002278471e-08,3.6812005888114937e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20003,DE0 81 battery,12.04533914,50.78111902,-0.0692503740516552,0.058173005671320936,8.83487785132671e-08,3.681205330343107e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20004,DE0 256,14.47040162,51.55470127,0.043114004464183585,0.048976903558621256,8.83487769675657e-08,3.6812011365938454e-09,2025-10-26 09:00:00,scenario2,windy,fixed
20005,DE0 383,9.50168246,53.5423403,0.035961575168592,0.042887438106397856,8.834877593479157e-08,3.6812023090805555e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20006,DE0 407 battery,8.54620234,52.99135459,0.06377649126140911,0.06533921328064896,8.834877381254915e-08,3.681201000773133e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20007,DE0 442 battery,8.6677816,51.4371488,0.06006695287790714,0.1012695477316984,8.834876620521805e-08,3.6812004579120043e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20008,DE0 39,8.981146,52.558759,0.04175575447466804,0.07619596108714279,8.834875597715338e-08,3.681199147250455e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20009,DE0 104 battery,8.10449264,52.26488686,0.0645160826729216,0.07124187422696657,8.834875386736528e-08,3.681199517231133e-09,2025-10-26 12:00:00,scenario2,windy,fixed
20010,DE0 307 battery,13.31552672,52.52201681,0.06318865312699555,0.0646441353797142,8.834874253746458e-08,3.68120012185721e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20011,DE0 201 battery,7.88939706,52.27770971,0.06517448997985735,0.07325206371662588,8.834874168826355e-08,3.6811992607554517e-09,2025-10-26 13:00:00,scenario2,windy,fixed
20012,DE0 274 battery,13.52405513,52.53558762,0.06394026137014172,0.06540124337118756,8.834873824813552e-08,3.6811996038046726e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20013,DE0 267,9.6379897,53.6426478,0.03583167501013308,0.04269123319583535,8.834873781851464e-08,3.681200239007171e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20014,DE0 174 battery,9.12487772,52.53736948,0.0792227850412835,0.12215787292681635,8.834873684058172e-08,3.681198040987635e-09,2025-10-26 15:00:00,scenario2,windy,fixed
20015,DE0 241 battery,10.19522165,52.07984644,0.029430844991697392,0.06314011676445885,8.834872994164196e-08,3.681199896648307e-09,2025-10-26 09:00:00,scenario2,windy,fixed
20016,DE0 398 battery,12.04498231,50.7965636,-0.07233592867140598,0.056648876090671534,8.834872725717406e-08,3.6812033737896477e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20017,DE0 145,14.13328051,52.44278347,0.03658708127227093,0.03914343742934978,8.834871714277496e-08,3.681199767182996e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20018,DE0 6 battery,8.5718786,52.10515165,0.08509821316929113,0.13612102295794223,8.83487088030976e-08,3.6811973480354337e-09,2025-10-26 05:00:00,scenario2,windy,fixed
20019,DE0 212,7.30961213,52.47487779,0.027690484395717155,0.03560654971787059,8.834870525574771e-08,3.6811994368031335e-09,2025-10-26 13:00:00,scenario2,windy,fixed
20020,DE0 225 battery,8.93970226,52.4031828,0.06560560470410694,0.09185450713005329,8.834869783443065e-08,3.6811970212138483e-09,2025-10-26 08:00:00,scenario2,windy,fixed
20021,DE0 1 battery,9.25949541,51.06137445,0.0276487307198921,0.060305861288903924,8.834869767802579e-08,3.6811982714781854e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20022,DE0 270,13.5334559,52.61919434,0.03610031369061753,0.037977588748136504,8.834869351280533e-08,3.681198605166878e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20023,DE0 37,10.1562807,54.27552301,0.034579863780788325,0.0356195307409689,8.834869243493024e-08,3.6811971388417173e-09,2025-10-26 08:00:00,scenario2,windy,fixed
20024,DE0 397,10.1846439,52.3052655,0.04088921291341234,0.04792130043526757,8.834869013587997e-08,3.6811982449485022e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20025,DE0 186,10.37874297,53.2194322,0.035725417063227204,0.03737115221786064,8.834868619246903e-08,3.6811980859243236e-09,2025-10-26 09:00:00,scenario2,windy,fixed
20026,DE0 277 battery,7.31313698,51.44652643,-1.273137216117148,0.026265681524283043,8.834868572064767e-08,3.6812446455494708e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20027,DE0 298 battery,10.23596137,52.29321573,0.08251474694954597,0.10928008314752123,8.834868529561682e-08,3.681196102623727e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20028,DE0 290 battery,8.4019613,52.4966855,0.06411067328588373,0.06965619953607396,8.834867820291825e-08,3.681196542715415e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20029,DE0 435 battery,8.65905394,51.99946498,0.06523552331029815,0.09499480001584179,8.834867631008381e-08,3.681201052874257e-09,2025-10-26 04:00:00,scenario2,windy,fixed
20030,DE0 357 battery,7.3986181,52.1687339,0.10309502931037177,0.21258554217403086,8.834867620930267e-08,3.6811985813645936e-09,2025-10-26 16:00:00,scenario2,windy,fixed
20031,DE0 221 battery,13.50611137,52.47373918,0.06452919911225402,0.06605225471218422,8.834867521574214e-08,3.681196157301696e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20032,DE0 58 battery,12.81483349,50.8578438,0.11730198989162677,0.14170135363926645,8.834866104840863e-08,3.6811958584422008e-09,2025-10-26 07:00:00,scenario2,windy,fixed
20033,DE0 423,13.6943539,52.56038757,0.036162629778837864,0.03817237120610619,8.834865608302117e-08,3.6811972771036196e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20034,DE0 413,7.179217,51.4218287,-1.8832166295120116,-0.01664322639536973,8.834865070543796e-08,3.681265209745909e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20035,DE0 38 battery,13.8422472,50.98954732,0.09418134632180049,0.10949949797810526,8.834864847485825e-08,3.681195163699808e-09,2025-10-26 07:00:00,scenario2,windy,fixed
20036,DE0 199 battery,9.3837797,53.3146739,0.06359516904052055,0.07046333140412647,8.834863718079119e-08,3.6811948935348127e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20037,DE0 118,14.5112165,52.1616153,0.037239688232346274,0.04076225745501339,8.834861590742968e-08,3.6811956099561443e-09,2025-10-26 12:00:00,scenario2,windy,fixed
20038,DE0 97,9.90890682,53.48828803,0.03586988406094007,0.041072420700570565,8.834860888312645e-08,3.681193810741062e-09,2025-10-26 07:00:00,scenario2,windy,fixed
20039,DE0 438 battery,8.9802554,52.577227,0.06914965956697942,0.09438712516091322,8.834860563663402e-08,3.681193660262069e-09,2025-10-26 11:00:00,scenario2,windy,fixed
20040,DE0 209 battery,9.0957174,51.1638967,0.03748972893778163,0.06192786650872952,8.834860034718714e-08,3.6811935343658047e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20041,DE0 175 battery,9.25142551,53.11465387,0.06434383469519075,0.07278623171002803,8.834859941424201e-08,3.6811931036207577e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20042,DE0 123 battery,13.28103058,52.5265457,0.063826255066101,0.06534325211357776,8.834859743397973e-08,3.681193796489275e-09,2025-10-26 10:00:00,scenario2,windy,fixed
20043,DE0 128,9.14512813,52.85278466,0.035056584286502455,0.038230798522279764,8.834859602797993e-08,3.681193525024698e-09,2025-10-26 12:00:00,scenario2,windy,fixed
20044,DE0 432 battery,9.3886907,53.3384205,0.06339277843331813,0.07023816163805503,8.8348594318712e-08,3.6811932924655865e-09,2025-10-26 10:00:00,scenario2,windy,fixed
