line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
298,DE0 203,DE0 227,2,"germany_scenario2040-ext_notwindy, germany_scenario2040-ext_windvariability",61.88,63.76,60.01,,53.59508469341852,AC,7.01123027,52.17730292,DE,,
269,DE0 190,DE0 414,2,"germany_scenario2040-ext-TP_notwindy, germany_scenario2040-ext-TP_windvariability",61.87,63.4,60.34,,15.391770231306001,AC,7.19145526,50.79950441,DE,,
386,DE0 245,DE0 439,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.84,63.41,60.26,,13.549792359112839,AC,7.83156868,51.75347834,DE,,
604,DE0 402,DE0 441,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.83,61.96,61.69,,44.48792142281034,AC,6.62049148,49.74895729,DE,,
52,DE0 113,DE0 343,2,"germany_scenario2040-ext_notwindy, germany_scenario2040-ext_windvariability",61.81,62.13,61.48,,3.3219457571354463,AC,8.95882952,50.08272666,DE,,
499,DE0 306,DE0 340,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.79,63.35,60.22,,2.8188225657632326,AC,12.0882478,49.3363935,DE,,
156,DE0 148,DE0 238,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.78,63.06,60.5,,46.02428313874024,AC,8.65613347,50.60581839,DE,,
155,DE0 148,DE0 172,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.71,62.09,61.33,,2.886265822643072,AC,8.00596646,53.3749349,DE,,
217,DE0 168,DE0 312,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.67,63.13,60.22,,10.522386680752575,AC,6.68032039,51.64653335,DE,,
592,DE0 39,DE0 442,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.66,62.23,61.1,,4.653150336129145,AC,7.36765611,51.62877256,DE,,
